,CAlC-QE,CAlC-QE,CAlC-QE,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CDCL-OCAC,CDCL-OCAC,CDCL-OCAC,OptiMathSat,OptiMathSat,OptiMathSat
,answer,runtime,peak_memory_kbytes,answer,runtime,peak_memory_kbytes,smtrat-coveringng_minimization.unbounded,smtrat-coveringng_minimization.open,answer,runtime,peak_memory_kbytes,smtrat-coveringng_minimization.unbounded,smtrat-coveringng_minimization.open,answer,runtime,peak_memory_kbytes,answer,runtime,peak_memory_kbytes
hycomp/ball_count_2d_plain.03.redlog_global_4.smt2,unsat,229,100232,unsat,252,100212,0.0,0.0,unsat,251,100248,0.0,0.0,unsat,67,18168,unsat,46,11736
hycomp/ball_count_2d_hill.01.seq_lazy_global_1.smt2,unsat,81,16428,unsat,63,16380,0.0,0.0,unsat,100,16440,0.0,0.0,unsat,55,14712,unsat,40,8140
hycomp/ball_count_2d_hill_simple.02.redlog_global_11.smt2,unsat,608,387812,unsat,575,387788,0.0,0.0,unsat,777,387804,0.0,0.0,unsat,112,22312,unsat,58,8908
hycomp/ball_count_2d_hill_simple.01.seq_lazy_linear_enc_global_14.smt2,timeout,63042,437420,timeout,63043,437388,0.0,0.0,timeout,63029,437448,0.0,0.0,timeout,63014,31180,timeout,63022,172068
hycomp/ball_count_1d_plain.10.seq_lazy_lemmas_global_0.smt2,unsat,39,4868,unsat,32,4824,0.0,0.0,unsat,38,4884,0.0,0.0,unsat,80,13500,unsat,52,8108
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_10.smt2,unsat,2234,1164544,unsat,1920,1164508,0.0,0.0,unsat,1780,1164188,0.0,0.0,unsat,622,30972,unsat,69,12980
hycomp/ball_count_2d_plain.03.seq_lazy_linear_enc_lemmas_global_15.smt2,unsat,1198,707124,unsat,1335,707104,0.0,0.0,unsat,1215,707140,0.0,0.0,unsat,111,26324,unsat,135,10404
hycomp/ball_count_2d_slope.10.seq_lazy_global_0.smt2,unsat,35,8364,unsat,48,8320,0.0,0.0,unsat,44,8384,0.0,0.0,unsat,54,13896,unsat,108,8348
hycomp/ball_count_1d_plain.10.qfree_global_3.smt2,unsat,80,24836,unsat,73,24788,0.0,0.0,unsat,77,24852,0.0,0.0,unsat,58,15180,unsat,43,8820
hycomp/ball_count_1d_plain.01.seq_lazy_lemmas_global_6.smt2,sat,2118,106384,sat,939,106324,0.0,1.0,sat,907,106368,0.0,1.0,timeout,63022,86084,timeout,63016,103956
hycomp/ball_count_2d_hill_simple.02.seq_lazy_linear_enc_global_13.smt2,unsat,653,375144,unsat,709,375100,0.0,0.0,unsat,659,375164,0.0,0.0,unsat,77,22220,unsat,47,8856
hycomp/ball_count_1d_plain.02.seq_lazy_lemmas_global_4.smt2,unsat,315,53544,unsat,329,53524,0.0,0.0,unsat,201,53568,0.0,0.0,unsat,131,18124,unsat,91,15736
hycomp/ball_count_1d_plain.02.seq_lazy_linear_enc_lemmas_global_10.smt2,timeout,63026,261904,sat,36678,261812,0.0,1.0,sat,44552,261824,0.0,1.0,timeout,63015,36696,timeout,63022,243452
hycomp/ball_count_2d_hill_simple.10.redlog_global_11.smt2,unsat,689,392500,unsat,711,392448,0.0,0.0,unsat,761,392516,0.0,0.0,unsat,87,22404,unsat,43,9736
hycomp/ball_count_2d_slope.05.seq_lazy_linear_enc_global_10.smt2,unsat,4977,805404,unsat,5617,805368,0.0,0.0,unsat,4980,805428,0.0,0.0,timeout,63016,65544,timeout,63040,677344
hycomp/ball_count_2d_plain.10.seq_lazy_linear_enc_global_14.smt2,unsat,9305,429368,unsat,10325,429348,0.0,0.0,unsat,9858,429364,0.0,0.0,unsat,96,23888,unsat,144,14464
hycomp/ball_count_2d_slope.01.seq_lazy_lemmas_global_0.smt2,unsat,43,13232,unsat,38,13188,0.0,0.0,unsat,54,13248,0.0,0.0,unsat,68,14344,unsat,59,10024
hycomp/ball_count_2d_hill_simple.01.seq_lazy_linear_enc_lemmas_global_14.smt2,timeout,63046,617712,timeout,63040,617668,0.0,0.0,timeout,63039,617728,0.0,0.0,timeout,63014,29952,timeout,63024,174472
hycomp/ball_count_2d_slope.03.seq_lazy_lemmas_global_10.smt2,timeout,63097,2053296,timeout,63077,2053260,0.0,0.0,timeout,63111,2053316,0.0,0.0,timeout,63018,46492,timeout,63046,684132
hycomp/ball_count_2d_hill_simple.02.seq_lazy_global_7.smt2,unsat,211,120436,unsat,266,120436,0.0,0.0,unsat,219,120436,0.0,0.0,unsat,72,17988,unsat,42,8564
hycomp/ball_count_2d_hill.01.seq_lazy_global_2.smt2,unsat,217,38264,unsat,234,38240,0.0,0.0,unsat,190,38296,0.0,0.0,unsat,153,17736,unsat,51,10384
hycomp/ball_count_1d_plain.10.qfree_global_9.smt2,unsat,270,158452,unsat,316,158452,0.0,0.0,unsat,246,158452,0.0,0.0,unsat,63,18724,unsat,56,9252
hycomp/ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_8.smt2,unsat,1132,221184,unsat,1054,221176,0.0,0.0,unsat,1202,221220,0.0,0.0,unsat,123,20260,unsat,62,12580
hycomp/ball_count_2d_hill.02.seq_lazy_linear_enc_global_1.smt2,unsat,65,15028,unsat,51,14980,0.0,0.0,unsat,48,15044,0.0,0.0,unsat,47,14552,unsat,32,8088
hycomp/ball_count_2d_plain.04.seq_lazy_linear_enc_global_13.smt2,unsat,655,389876,unsat,704,389864,0.0,0.0,unsat,753,389896,0.0,0.0,unsat,89,22788,unsat,45,9972
hycomp/ball_count_2d_hill.01.seq_lazy_lemmas_global_4.smt2,timeout,63022,158440,timeout,63020,158396,0.0,0.0,timeout,63022,158448,0.0,0.0,timeout,63014,23820,timeout,63029,258516
hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_global_15.smt2,unsat,2512,1639960,unsat,2899,1639912,0.0,0.0,unsat,2889,1639976,0.0,0.0,unsat,223,29424,unsat,65,9464
hycomp/ball_count_2d_hill.04.seq_lazy_global_12.smt2,timeout,63053,847648,timeout,63052,847380,0.0,0.0,timeout,63058,847664,0.0,0.0,timeout,63012,29480,timeout,63053,968908
hycomp/ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_0.smt2,unsat,42,8416,unsat,62,8368,0.0,0.0,unsat,46,8432,0.0,0.0,unsat,46,13948,unsat,33,8356
hycomp/ball_count_2d_hill_simple.02.seq_lazy_linear_enc_global_9.smt2,unsat,363,187472,unsat,340,187428,0.0,0.0,unsat,344,187488,0.0,0.0,unsat,56,19372,unsat,37,8692
hycomp/ball_count_2d_plain.04.seq_lazy_global_14.smt2,timeout,63045,457488,timeout,63032,457448,0.0,0.0,timeout,63046,457384,0.0,0.0,timeout,63020,29652,timeout,63026,247732
hycomp/ball_count_2d_hill_simple.03.qfree_global_14.smt2,timeout,63037,556924,sat,9031,441172,0.0,0.0,sat,8158,441216,0.0,0.0,timeout,63011,28720,timeout,63044,649780
hycomp/ball_count_2d_hill_simple.10.seq_lazy_global_3.smt2,unsat,65,29928,unsat,64,29888,0.0,0.0,unsat,77,29948,0.0,0.0,unsat,136,15320,unsat,47,10868
hycomp/ball_count_2d_hill_simple.01.seq_lazy_linear_enc_global_5.smt2,unsat,148,66036,unsat,154,66000,0.0,0.0,unsat,132,66052,0.0,0.0,unsat,74,16620,unsat,48,8280
hycomp/ball_count_1d_plain.10.redlog_global_6.smt2,unsat,218,107828,unsat,210,107832,0.0,0.0,unsat,263,107856,0.0,0.0,unsat,85,18212,unsat,92,10404
hycomp/ball_count_2d_hill.04.seq_lazy_linear_enc_lemmas_global_2.smt2,unsat,131,46732,unsat,97,46716,0.0,0.0,unsat,128,46756,0.0,0.0,unsat,73,16048,unsat,54,12044
hycomp/ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_13.smt2,unsat,1865,1133212,unsat,2131,1133300,0.0,0.0,unsat,1989,1133204,0.0,0.0,unsat,159,27512,unsat,108,8932
hycomp/ball_count_1d_plain.02.seq_lazy_linear_enc_lemmas_global_1.smt2,unsat,42,9812,unsat,41,9764,0.0,0.0,unsat,50,9828,0.0,0.0,unsat,40,14400,unsat,37,8008
hycomp/ball_count_2d_hill_simple.05.redlog_global_4.smt2,unsat,181,69944,unsat,186,69936,0.0,0.0,unsat,165,69972,0.0,0.0,unsat,57,17200,unsat,47,11520
hycomp/ball_count_2d_plain.01.seq_lazy_linear_enc_global_2.smt2,sat,365,17128,sat,316,17092,0.0,0.0,sat,281,17132,0.0,0.0,timeout,63013,23708,timeout,63022,140624
hycomp/ball_count_2d_hill.10.seq_lazy_lemmas_global_4.smt2,unsat,302,158780,unsat,368,158776,0.0,0.0,unsat,280,158808,0.0,0.0,unsat,133,18340,unsat,39,12764
hycomp/ball_count_2d_plain.01.seq_lazy_lemmas_global_9.smt2,unsat,551,305240,unsat,576,305220,0.0,0.0,unsat,601,305228,0.0,0.0,unsat,77,21184,unsat,47,8832
hycomp/ball_count_1d_plain.02.qfree_global_13.smt2,unsat,594,311856,unsat,611,311836,0.0,0.0,unsat,605,311844,0.0,0.0,unsat,85,21088,unsat,47,8676
hycomp/ball_count_1d_plain.01.seq_lazy_linear_enc_global_0.smt2,unsat,17,4516,unsat,17,4472,0.0,0.0,unsat,68,4536,0.0,0.0,unsat,26,13524,unsat,47,8104
hycomp/ball_count_2d_hill_simple.04.seq_lazy_global_13.smt2,unsat,693,404252,unsat,715,404280,0.0,0.0,unsat,744,404248,0.0,0.0,unsat,97,23012,unsat,103,10144
hycomp/ball_count_2d_slope.04.seq_lazy_global_2.smt2,unsat,141,78096,unsat,162,78088,0.0,0.0,unsat,203,78132,0.0,0.0,unsat,87,16756,unsat,102,10560
hycomp/ball_count_2d_hill_simple.10.seq_lazy_lemmas_global_9.smt2,unsat,449,310936,unsat,652,311096,0.0,0.0,unsat,586,311152,0.0,0.0,unsat,118,22824,unsat,32,9440
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_2.smt2,unsat,136,45248,unsat,108,45200,0.0,0.0,unsat,107,45268,0.0,0.0,unsat,58,15544,unsat,58,8888
hycomp/ball_count_1d_plain.04.seq_lazy_linear_enc_lemmas_global_1.smt2,unsat,59,10220,unsat,78,10172,0.0,0.0,unsat,47,10236,0.0,0.0,unsat,44,14136,unsat,37,8024
hycomp/ball_count_2d_plain.02.seq_lazy_global_3.smt2,unsat,73,28656,unsat,73,28612,0.0,0.0,unsat,75,28672,0.0,0.0,unsat,64,15508,unsat,71,8452
hycomp/etcs_braking_2.01.seq_lazy_lemmas_global_8.smt2,timeout,63089,1820052,timeout,63055,1820028,0.0,0.0,timeout,63090,1820072,0.0,0.0,unsat,222,34188,unsat,145,16204
hycomp/ball_count_2d_plain.04.seq_lazy_lemmas_global_11.smt2,unsat,750,461528,unsat,732,461516,0.0,0.0,unsat,641,461548,0.0,0.0,unsat,71,23736,unsat,70,10116
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_6.smt2,sat,2490,93276,sat,822,93212,1.0,0.0,sat,804,93256,1.0,0.0,timeout,63012,24252,timeout,63021,257912
hycomp/ball_count_1d_plain.02.seq_lazy_linear_enc_global_13.smt2,unsat,604,312812,unsat,485,312788,0.0,0.0,unsat,604,312800,0.0,0.0,unsat,108,21220,unsat,73,8632
hycomp/ball_count_2d_hill_simple.01.redlog_global_6.smt2,timeout,63025,133036,timeout,63018,132820,0.0,0.0,timeout,63016,133052,0.0,0.0,timeout,63013,34236,timeout,63020,201272
hycomp/ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_10.smt2,unsat,819,264824,unsat,808,264820,0.0,0.0,unsat,823,264844,0.0,0.0,unsat,105,21292,unsat,53,12400
hycomp/ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_2.smt2,unsat,75,17500,unsat,52,17492,0.0,0.0,unsat,66,17528,0.0,0.0,unsat,52,15212,unsat,34,9912
hycomp/simple_ballistics_reach.01.seq_lazy_global_12.smt2,timeout,63083,1624792,timeout,63061,1624768,0.0,0.0,timeout,63066,1624800,0.0,0.0,unsat,249,27876,unsat,65,13368
hycomp/ball_count_2d_plain.04.seq_lazy_linear_enc_global_15.smt2,unsat,1003,512816,unsat,798,512812,0.0,0.0,unsat,847,512848,0.0,0.0,unsat,119,24488,unsat,103,12112
hycomp/ball_count_2d_hill.02.seq_lazy_lemmas_global_12.smt2,timeout,63053,1146396,timeout,63053,1146348,0.0,0.0,timeout,63067,1146408,0.0,0.0,timeout,63015,153032,timeout,63084,1801280
hycomp/ball_count_1d_plain.02.seq_lazy_linear_enc_global_10.smt2,sat,34462,191588,sat,41729,191568,0.0,1.0,sat,23621,191832,0.0,1.0,timeout,63017,82832,timeout,63019,146404
hycomp/ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_4.smt2,unsat,196,80608,unsat,204,80596,0.0,0.0,unsat,197,80628,0.0,0.0,unsat,68,17296,unsat,47,11800
hycomp/ball_count_2d_plain.04.seq_lazy_linear_enc_lemmas_global_5.smt2,unsat,212,96204,unsat,247,96208,0.0,0.0,unsat,201,96236,0.0,0.0,unsat,73,17920,unsat,35,9032
hycomp/ball_count_1d_plain.03.qfree_global_2.smt2,unsat,52,15104,unsat,75,15104,0.0,0.0,unsat,58,15136,0.0,0.0,unsat,56,15148,unsat,195,9844
hycomp/ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_15.smt2,unsat,1342,842440,unsat,1662,842420,0.0,0.0,unsat,1432,842436,0.0,0.0,unsat,114,27688,unsat,46,10260
hycomp/ball_count_2d_hill_simple.02.seq_lazy_lemmas_global_7.smt2,unsat,352,194476,unsat,293,194432,0.0,0.0,unsat,403,194492,0.0,0.0,unsat,71,19612,unsat,31,8692
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_12.smt2,timeout,63080,2853188,timeout,63119,2853144,0.0,0.0,timeout,63093,2853196,0.0,0.0,timeout,63014,40504,timeout,63060,1224480
hycomp/ball_count_2d_plain.05.qfree_global_3.smt2,unsat,85,38000,unsat,106,37996,0.0,0.0,unsat,104,38028,0.0,0.0,unsat,62,16080,unsat,32,8820
hycomp/ball_count_2d_slope.01.seq_lazy_lemmas_global_11.smt2,unsat,4382,2431224,unsat,4014,2431380,0.0,0.0,unsat,4673,2431444,0.0,0.0,unsat,230,33776,unsat,65,10108
hycomp/ball_count_2d_plain.03.qfree_global_1.smt2,unsat,60,9964,unsat,46,9916,0.0,0.0,unsat,52,9972,0.0,0.0,unsat,65,14300,unsat,84,8224
hycomp/etcs_braking_2.01.seq_lazy_linear_enc_global_7.smt2,timeout,63077,646440,timeout,63026,646444,0.0,0.0,timeout,63041,646508,0.0,0.0,unsat,175,25932,unsat,134,17068
hycomp/ball_count_1d_plain.02.seq_lazy_lemmas_global_6.smt2,sat,686,105384,sat,835,105356,0.0,0.0,sat,719,105408,0.0,0.0,timeout,63016,83888,timeout,63028,139280
hycomp/ball_count_2d_plain.10.seq_lazy_lemmas_global_0.smt2,unsat,48,5304,unsat,27,5260,0.0,0.0,unsat,242,5316,0.0,0.0,unsat,72,13756,unsat,27,8196
hycomp/ball_count_1d_plain.04.seq_lazy_linear_enc_global_8.smt2,unsat,1120,135220,unsat,1265,135220,0.0,0.0,unsat,1149,135220,0.0,0.0,unsat,379,20604,unsat,78,14600
hycomp/ball_count_2d_plain.05.seq_lazy_lemmas_global_8.smt2,unsat,17816,265192,unsat,21413,265040,0.0,0.0,unsat,20064,265164,0.0,0.0,unsat,97,21372,unsat,52,12700
hycomp/ball_count_1d_plain.01.seq_lazy_lemmas_global_7.smt2,unsat,261,138652,unsat,291,138388,0.0,0.0,unsat,284,138652,0.0,0.0,unsat,61,18664,unsat,37,8584
hycomp/ball_count_2d_hill.04.seq_lazy_lemmas_global_3.smt2,unsat,227,101628,unsat,189,101628,0.0,0.0,unsat,176,101652,0.0,0.0,unsat,96,17320,unsat,84,9160
hycomp/ball_count_2d_hill.10.redlog_global_5.smt2,unsat,1330,746088,unsat,1402,746040,0.0,0.0,unsat,1261,746104,0.0,0.0,unsat,157,22960,unsat,45,10452
hycomp/ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_9.smt2,unsat,443,264004,unsat,497,263960,0.0,0.0,unsat,462,264020,0.0,0.0,unsat,69,20600,unsat,47,8752
hycomp/ball_count_2d_hill_simple.10.seq_lazy_global_4.smt2,unsat,105,47080,unsat,99,47068,0.0,0.0,unsat,110,47100,0.0,0.0,unsat,50,16340,unsat,40,11204
hycomp/ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_2.smt2,unsat,74,24012,unsat,75,24004,0.0,0.0,unsat,84,24060,0.0,0.0,unsat,50,15600,unsat,46,9964
hycomp/simple_ballistics_reach.01.seq_lazy_linear_enc_lemmas_global_12.smt2,timeout,63067,1978952,timeout,63066,1978916,0.0,0.0,timeout,63098,1978976,0.0,0.0,unsat,267,31696,unsat,149,14840
hycomp/ball_count_1d_plain.04.seq_lazy_linear_enc_lemmas_global_5.smt2,unsat,148,80172,unsat,178,80160,0.0,0.0,unsat,151,80284,0.0,0.0,unsat,91,17188,unsat,39,9128
hycomp/ball_count_2d_plain.04.seq_lazy_global_15.smt2,unsat,1035,521808,unsat,793,521804,0.0,0.0,unsat,970,521832,0.0,0.0,unsat,83,24400,unsat,51,12208
hycomp/ball_count_2d_plain.03.seq_lazy_linear_enc_lemmas_global_6.smt2,unsat,2199,129816,unsat,1834,129784,0.0,0.0,unsat,2422,129836,0.0,0.0,unsat,1581,20920,unsat,91,14904
hycomp/ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_5.smt2,unsat,158,101704,unsat,183,101752,0.0,0.0,unsat,196,101728,0.0,0.0,unsat,61,17932,unsat,48,9032
hycomp/ball_count_2d_hill_simple.02.qfree_global_10.smt2,timeout,63022,225328,timeout,63035,225268,0.0,0.0,timeout,63023,225340,0.0,0.0,timeout,63015,24956,timeout,63024,254972
hycomp/ball_count_2d_hill.01.seq_lazy_lemmas_global_11.smt2,unsat,1518,977364,unsat,1411,977316,0.0,0.0,unsat,1693,977380,0.0,0.0,unsat,173,26144,unsat,55,9104
hycomp/ball_count_2d_plain.10.seq_lazy_lemmas_global_7.smt2,unsat,312,193564,unsat,375,193404,0.0,0.0,unsat,371,193352,0.0,0.0,unsat,76,19724,unsat,41,9460
hycomp/ball_count_2d_plain.02.redlog_global_14.smt2,timeout,63044,928928,timeout,63036,928896,0.0,0.0,timeout,63057,928952,0.0,0.0,timeout,63015,32524,timeout,63062,1574208
hycomp/etcs_braking_2.01.redlog_global_11.smt2,timeout,63110,3468500,timeout,63102,3468464,0.0,0.0,timeout,63137,3468516,0.0,0.0,unsat,396,42956,unsat,367,34752
hycomp/ball_count_1d_plain.04.seq_lazy_global_5.smt2,unsat,127,59336,unsat,156,59328,0.0,0.0,unsat,146,59364,0.0,0.0,unsat,78,18668,unsat,165,8752
hycomp/ball_count_1d_plain.01.seq_lazy_global_0.smt2,unsat,43,4516,unsat,74,4472,0.0,0.0,unsat,21,4536,0.0,0.0,unsat,24,13520,unsat,23,8048
hycomp/ball_count_2d_plain.04.seq_lazy_lemmas_global_5.smt2,unsat,218,111180,unsat,217,111168,0.0,0.0,unsat,230,111200,0.0,0.0,unsat,73,18288,unsat,47,9040
hycomp/ball_count_2d_hill_simple.03.seq_lazy_global_14.smt2,sat,11255,455796,sat,10121,455776,0.0,0.0,sat,9472,455820,0.0,0.0,timeout,63021,28292,timeout,63038,617640
hycomp/ball_count_2d_hill.02.seq_lazy_linear_enc_global_3.smt2,unsat,117,62668,unsat,136,62616,0.0,0.0,unsat,118,62680,0.0,0.0,unsat,66,15964,unsat,97,8136
hycomp/ball_count_2d_slope.04.seq_lazy_global_9.smt2,unsat,1712,975116,unsat,1697,975104,0.0,0.0,unsat,1419,975140,0.0,0.0,unsat,185,25804,unsat,73,10856
hycomp/ball_count_2d_plain.03.seq_lazy_linear_enc_lemmas_global_0.smt2,unsat,29,5036,unsat,34,4996,0.0,0.0,unsat,30,5060,0.0,0.0,unsat,44,13672,unsat,93,8212
hycomp/ball_count_2d_hill_simple.02.seq_lazy_global_0.smt2,unsat,21,4616,unsat,22,4576,0.0,0.0,unsat,21,4636,0.0,0.0,unsat,28,13464,unsat,45,8148
hycomp/ball_count_2d_hill.02.redlog_global_2.smt2,unsat,303,175300,unsat,339,175284,0.0,0.0,unsat,332,175412,0.0,0.0,unsat,81,17892,unsat,105,10540
hycomp/ball_count_2d_hill_simple.02.redlog_global_9.smt2,unsat,460,266432,unsat,563,266384,0.0,0.0,unsat,456,266448,0.0,0.0,unsat,75,20612,unsat,79,8612
hycomp/ball_count_2d_hill_simple.04.redlog_global_13.smt2,unsat,1036,558896,unsat,973,558876,0.0,0.0,unsat,1087,558892,0.0,0.0,unsat,124,24856,unsat,51,9968
hycomp/ball_count_2d_hill.10.seq_lazy_lemmas_global_5.smt2,unsat,388,232372,unsat,386,232324,0.0,0.0,unsat,391,232384,0.0,0.0,unsat,119,19444,unsat,70,9592
hycomp/ball_count_2d_plain.05.qfree_global_15.smt2,unsat,1175,650736,unsat,1219,650716,0.0,0.0,unsat,1550,650728,0.0,0.0,unsat,140,25864,unsat,746,10176
hycomp/ball_count_2d_plain.03.seq_lazy_global_5.smt2,unsat,149,67712,unsat,123,67712,0.0,0.0,unsat,170,67740,0.0,0.0,unsat,91,17016,unsat,75,8800
hycomp/ball_count_2d_slope.02.seq_lazy_global_13.smt2,unsat,3368,1892904,unsat,3885,1892856,0.0,0.0,unsat,3584,1892920,0.0,0.0,unsat,190,30068,unsat,65,11524
hycomp/ball_count_2d_plain.04.redlog_global_7.smt2,unsat,460,267324,unsat,480,267304,0.0,0.0,unsat,519,267344,0.0,0.0,unsat,116,21264,unsat,255,9448
hycomp/ball_count_2d_plain.05.seq_lazy_linear_enc_global_10.smt2,unsat,4335,248408,unsat,4425,248304,0.0,0.0,unsat,3193,248400,0.0,0.0,unsat,733,22900,unsat,86,16636
hycomp/ball_count_2d_plain.04.qfree_global_15.smt2,unsat,1060,625008,unsat,917,624992,0.0,0.0,unsat,1016,625004,0.0,0.0,unsat,114,25460,unsat,92,10304
hycomp/ball_count_1d_plain.05.qfree_global_2.smt2,unsat,94,16128,unsat,50,16116,0.0,0.0,unsat,47,16152,0.0,0.0,unsat,43,15188,unsat,91,9968
hycomp/ball_count_2d_slope.05.seq_lazy_global_15.smt2,unsat,4950,2609916,unsat,4914,2609912,0.0,0.0,unsat,4191,2609936,0.0,0.0,unsat,230,34056,unsat,53,12832
hycomp/simple_ballistics_reach.01.seq_lazy_linear_enc_global_0.smt2,unsat,62,8316,unsat,41,8280,0.0,0.0,unsat,42,8344,0.0,0.0,unsat,41,14208,unsat,81,10044
hycomp/etcs_braking_2.01.redlog_global_1.smt2,unsat,255,71248,unsat,213,71200,0.0,0.0,unsat,256,71256,0.0,0.0,timeout,63021,97192,unsat,664,43716
hycomp/ball_count_2d_plain.10.redlog_global_3.smt2,unsat,128,62484,unsat,132,62436,0.0,0.0,unsat,217,62504,0.0,0.0,unsat,72,16388,unsat,62,8636
hycomp/ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_13.smt2,unsat,3478,1991720,unsat,3488,1991708,0.0,0.0,unsat,3703,1991748,0.0,0.0,unsat,234,32732,unsat,61,12320
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_global_13.smt2,unsat,1298,875920,unsat,1636,876076,0.0,0.0,unsat,1522,876144,0.0,0.0,unsat,231,25192,unsat,56,12424
hycomp/ball_count_2d_hill_simple.03.qfree_global_9.smt2,unsat,302,190948,unsat,394,190924,0.0,0.0,unsat,301,190940,0.0,0.0,unsat,75,19884,unsat,57,9084
hycomp/ball_count_2d_plain.02.qfree_global_2.smt2,unsat,79,19896,unsat,64,19900,0.0,0.0,unsat,64,19928,0.0,0.0,unsat,55,15528,unsat,60,10024
hycomp/ball_count_2d_slope.05.seq_lazy_lemmas_global_1.smt2,unsat,132,59448,unsat,130,59400,0.0,0.0,unsat,116,59464,0.0,0.0,unsat,57,15988,unsat,53,8136
hycomp/ball_count_1d_plain.02.seq_lazy_lemmas_global_11.smt2,unsat,523,315292,unsat,554,315272,0.0,0.0,unsat,569,315280,0.0,0.0,unsat,76,21536,unsat,31,8676
hycomp/ball_count_2d_hill_simple.03.seq_lazy_global_5.smt2,unsat,158,69324,unsat,152,69316,0.0,0.0,unsat,211,69352,0.0,0.0,unsat,62,16944,unsat,104,8708
hycomp/ball_count_1d_plain.05.seq_lazy_linear_enc_global_4.smt2,unsat,119,43212,unsat,115,43204,0.0,0.0,unsat,119,43240,0.0,0.0,unsat,95,16548,unsat,69,11660
hycomp/ball_count_2d_plain.04.seq_lazy_linear_enc_lemmas_global_4.smt2,unsat,185,66236,unsat,170,66236,0.0,0.0,unsat,149,66264,0.0,0.0,unsat,66,17072,unsat,69,11696
hycomp/ball_count_1d_plain.02.seq_lazy_linear_enc_lemmas_global_2.smt2,unsat,56,19696,unsat,61,19688,0.0,0.0,unsat,125,19812,0.0,0.0,unsat,42,15400,unsat,97,9916
hycomp/ball_count_2d_plain.05.seq_lazy_global_5.smt2,unsat,230,72536,unsat,145,72528,0.0,0.0,unsat,167,72564,0.0,0.0,unsat,50,17084,unsat,42,9108
hycomp/ball_count_2d_hill_simple.03.seq_lazy_global_9.smt2,unsat,365,197700,unsat,370,197680,0.0,0.0,unsat,466,197692,0.0,0.0,unsat,103,20028,unsat,43,9556
hycomp/etcs_braking_2.01.seq_lazy_global_3.smt2,unsat,2579,145228,unsat,2115,145208,0.0,0.0,unsat,3087,145236,0.0,0.0,unsat,92,19096,unsat,51,12524
hycomp/ball_count_2d_hill.03.seq_lazy_linear_enc_global_7.smt2,unsat,488,278140,unsat,508,278132,0.0,0.0,unsat,519,278168,0.0,0.0,unsat,102,20372,unsat,104,9360
hycomp/ball_count_2d_plain.05.qfree_global_2.smt2,unsat,65,21740,unsat,73,21732,0.0,0.0,unsat,80,21768,0.0,0.0,unsat,63,15364,unsat,38,9920
hycomp/ball_count_2d_plain.01.seq_lazy_lemmas_global_11.smt2,unsat,762,444248,unsat,763,444204,0.0,0.0,unsat,963,444264,0.0,0.0,unsat,94,23180,unsat,53,8748
hycomp/ball_count_1d_plain.03.seq_lazy_lemmas_global_9.smt2,unsat,347,224236,unsat,428,224216,0.0,0.0,unsat,375,224228,0.0,0.0,unsat,83,20572,unsat,101,9572
hycomp/ball_count_2d_plain.03.seq_lazy_linear_enc_global_4.smt2,unsat,137,45796,unsat,134,45792,0.0,0.0,unsat,127,45820,0.0,0.0,unsat,53,16588,unsat,123,11452
hycomp/ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_8.smt2,sat,22979,250592,sat,21366,250528,0.0,0.0,sat,19322,250596,0.0,0.0,timeout,63033,543820,timeout,63019,132328
hycomp/ball_count_1d_plain.01.seq_lazy_global_6.smt2,sat,593,77320,sat,228,77260,0.0,0.0,sat,251,77308,0.0,0.0,timeout,63018,84324,timeout,63020,116664
hycomp/ball_count_2d_hill.05.seq_lazy_lemmas_global_6.smt2,unsat,758,337264,unsat,793,337264,0.0,0.0,unsat,877,337288,0.0,0.0,unsat,101,21372,unsat,59,16460
hycomp/ball_count_2d_hill.01.seq_lazy_linear_enc_global_8.smt2,timeout,63023,350216,timeout,63022,350184,0.0,0.0,timeout,63026,350236,0.0,0.0,timeout,63026,175100,timeout,63030,232908
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_global_12.smt2,timeout,63046,1077492,timeout,63069,1077456,0.0,0.0,timeout,63054,1077512,0.0,0.0,timeout,63018,206160,unsat,852,51668
