,CAlC-QE,CAlC-QE,CAlC-QE,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CDCL-OCAC,CDCL-OCAC,CDCL-OCAC,OptiMathSat,OptiMathSat,OptiMathSat
,answer,runtime,peak_memory_kbytes,answer,runtime,peak_memory_kbytes,smtrat-coveringng_minimization.unbounded,smtrat-coveringng_minimization.open,answer,runtime,peak_memory_kbytes,smtrat-coveringng_minimization.unbounded,smtrat-coveringng_minimization.open,answer,runtime,peak_memory_kbytes,answer,runtime,peak_memory_kbytes
hycomp/ball_count_2d_plain.04.redlog_global_14.smt2,timeout,63049,966424,timeout,63050,966384,0.0,0.0,timeout,63056,966468,0.0,0.0,timeout,63015,33064,timeout,63050,1120492
hycomp/ball_count_2d_hill.04.seq_lazy_global_10.smt2,timeout,63029,600440,timeout,63043,600396,0.0,0.0,timeout,63032,600472,,,timeout,63014,141304,unsat,3923,199692
hycomp/ball_count_2d_hill_simple.04.redlog_global_6.smt2,unsat,357,134504,unsat,359,134504,0.0,0.0,unsat,360,134820,0.0,0.0,unsat,74,18764,unsat,69,12144
hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_global_6.smt2,timeout,63023,296328,timeout,63032,296044,0.0,0.0,timeout,63024,296368,0.0,0.0,timeout,63012,43520,timeout,63031,456296
hycomp/ball_count_1d_plain.01.qfree_global_8.smt2,sat,3577,127832,sat,3047,127812,1.0,0.0,sat,506,127864,1.0,0.0,timeout,63016,145388,timeout,63018,115120
hycomp/ball_count_2d_plain.01.seq_lazy_lemmas_global_5.smt2,unsat,206,106544,unsat,232,106508,0.0,0.0,unsat,219,106564,0.0,0.0,unsat,151,17896,unsat,25,8284
hycomp/ball_count_2d_hill.02.redlog_global_15.smt2,memout,5105,3993320,memout,6072,3993292,,,memout,5912,3993324,,,unsat,404,40796,unsat,53,10008
hycomp/ball_count_2d_plain.05.qfree_global_9.smt2,unsat,392,247800,unsat,492,247780,0.0,0.0,unsat,549,248060,0.0,0.0,unsat,97,20804,unsat,57,9460
hycomp/etcs_braking_2.01.seq_lazy_global_5.smt2,timeout,63030,357204,timeout,63027,357260,0.0,0.0,timeout,63039,357316,0.0,0.0,timeout,63013,29100,unsat,1929,83400
hycomp/ball_count_2d_hill_simple.05.qfree_global_12.smt2,timeout,63033,352008,timeout,63025,351960,0.0,0.0,timeout,63033,351700,0.0,0.0,timeout,63018,26580,timeout,63033,687848
hycomp/ball_count_2d_hill_simple.05.redlog_global_1.smt2,unsat,46,11920,unsat,40,11872,0.0,0.0,unsat,36,11932,0.0,0.0,unsat,66,14524,unsat,40,8068
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_5.smt2,unsat,341,195588,unsat,348,195540,0.0,0.0,unsat,364,195600,0.0,0.0,unsat,82,18880,unsat,44,9616
hycomp/ball_count_1d_plain.05.seq_lazy_linear_enc_lemmas_global_15.smt2,unsat,1052,617768,unsat,1193,617772,0.0,0.0,unsat,1113,618072,0.0,0.0,unsat,109,25444,unsat,62,10068
hycomp/ball_count_1d_plain.02.redlog_global_1.smt2,unsat,44,9848,unsat,42,9796,0.0,0.0,unsat,43,9860,0.0,0.0,unsat,49,14260,unsat,49,8036
hycomp/ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_11.smt2,unsat,813,484980,unsat,891,484968,0.0,0.0,unsat,788,485228,0.0,0.0,unsat,133,24268,unsat,45,10168
hycomp/ball_count_2d_plain.02.seq_lazy_lemmas_global_6.smt2,timeout,63024,200612,timeout,63022,189508,0.0,0.0,timeout,63020,146064,0.0,0.0,timeout,63012,24092,timeout,63022,235304
hycomp/ball_count_2d_slope.01.seq_lazy_lemmas_global_15.smt2,memout,4796,3993204,memout,5437,3993172,,,memout,5159,3993204,,,unsat,303,40716,unsat,52,9980
hycomp/ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_11.smt2,unsat,1307,837368,unsat,1388,837352,0.0,0.0,unsat,1198,837668,0.0,0.0,unsat,136,25628,unsat,62,10524
hycomp/ball_count_2d_plain.03.seq_lazy_lemmas_global_9.smt2,unsat,520,311664,unsat,669,311648,0.0,0.0,unsat,451,311908,0.0,0.0,unsat,127,22004,unsat,37,9872
hycomp/ball_count_1d_plain.05.seq_lazy_linear_enc_lemmas_global_5.smt2,unsat,174,83504,unsat,205,83496,0.0,0.0,unsat,263,83828,0.0,0.0,unsat,70,17728,unsat,40,9156
hycomp/ball_count_1d_plain.02.seq_lazy_lemmas_global_15.smt2,unsat,817,567580,unsat,957,567740,0.0,0.0,unsat,944,567804,0.0,0.0,unsat,104,24692,unsat,42,9044
hycomp/ball_count_1d_plain.05.qfree_global_3.smt2,unsat,89,27432,unsat,82,27428,0.0,0.0,unsat,84,27516,0.0,0.0,unsat,52,15796,unsat,61,8708
hycomp/ball_count_2d_plain.03.seq_lazy_linear_enc_global_0.smt2,unsat,32,4596,unsat,38,4556,0.0,0.0,unsat,41,4616,0.0,0.0,unsat,40,13472,unsat,39,8068
hycomp/ball_count_2d_hill.05.seq_lazy_global_13.smt2,unsat,1564,1016004,unsat,1802,1016000,0.0,0.0,unsat,1917,1016304,0.0,0.0,unsat,154,26740,unsat,54,11064
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_3.smt2,unsat,394,140692,unsat,311,140648,0.0,0.0,unsat,278,140708,0.0,0.0,unsat,91,17884,unsat,63,10736
hycomp/ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_3.smt2,unsat,99,40644,unsat,121,40600,0.0,0.0,unsat,108,40664,0.0,0.0,unsat,59,15816,unsat,37,8184
hycomp/ball_count_2d_plain.03.redlog_global_8.smt2,unsat,3352,335016,unsat,4166,335000,0.0,0.0,unsat,3768,335060,0.0,0.0,unsat,23308,28140,unsat,164,19440
hycomp/ball_count_2d_plain.10.seq_lazy_linear_enc_lemmas_global_8.smt2,unsat,525,213508,unsat,425,213500,0.0,0.0,unsat,465,213756,0.0,0.0,unsat,100,20308,unsat,76,12164
hycomp/ball_count_2d_hill_simple.04.seq_lazy_global_5.smt2,unsat,208,71024,unsat,177,71016,0.0,0.0,unsat,164,71324,0.0,0.0,unsat,75,17248,unsat,52,9132
hycomp/ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_15.smt2,unsat,4971,2615700,unsat,4694,2615700,0.0,0.0,unsat,4267,2616004,0.0,0.0,unsat,253,35696,unsat,89,15068
hycomp/ball_count_2d_hill_simple.10.seq_lazy_linear_enc_global_0.smt2,unsat,77,4616,unsat,16,4576,0.0,0.0,unsat,21,4632,0.0,0.0,unsat,25,13508,unsat,21,8056
hycomp/ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_15.smt2,unsat,1116,546164,unsat,1087,546168,0.0,0.0,unsat,1546,546468,0.0,0.0,unsat,360,24696,unsat,48,10312
hycomp/ball_count_2d_plain.05.seq_lazy_global_14.smt2,unsat,9533,477984,unsat,7332,477952,0.0,0.0,unsat,8946,477976,0.0,0.0,unsat,16377,28196,unsat,206,24512
hycomp/ball_count_1d_plain.01.seq_lazy_linear_enc_global_3.smt2,unsat,75,25116,unsat,72,25068,0.0,0.0,unsat,84,25132,0.0,0.0,unsat,54,15312,unsat,28,8316
hycomp/ball_count_2d_hill.04.seq_lazy_lemmas_global_14.smt2,timeout,63053,1585948,timeout,63072,1585904,0.0,0.0,timeout,63051,1585956,0.0,0.0,timeout,63013,39472,timeout,63056,939024
hycomp/ball_count_1d_plain.03.seq_lazy_lemmas_global_12.smt2,timeout,63066,384180,timeout,63028,384144,0.0,0.0,timeout,63083,384176,0.0,0.0,timeout,63021,26960,timeout,63023,300320
hycomp/ball_count_1d_plain.01.seq_lazy_linear_enc_lemmas_global_11.smt2,unsat,576,314972,unsat,582,314952,0.0,0.0,unsat,494,314968,0.0,0.0,unsat,127,21500,unsat,90,8596
hycomp/ball_count_2d_plain.10.seq_lazy_linear_enc_lemmas_global_7.smt2,unsat,248,167164,unsat,333,167120,0.0,0.0,unsat,399,167180,0.0,0.0,unsat,92,19292,unsat,55,9444
hycomp/ball_count_2d_hill_simple.04.redlog_global_3.smt2,unsat,117,42836,unsat,80,42824,0.0,0.0,unsat,96,43140,0.0,0.0,unsat,82,16360,unsat,62,8972
hycomp/ball_count_2d_slope.04.seq_lazy_lemmas_global_4.smt2,unsat,1394,407424,unsat,1310,407392,0.0,0.0,timeout,63030,407384,0.0,0.0,unsat,120,21904,unsat,63,12932
hycomp/ball_count_2d_slope.10.seq_lazy_linear_enc_global_6.smt2,unsat,513,298672,unsat,571,298668,0.0,0.0,unsat,502,298744,0.0,0.0,unsat,98,20292,unsat,53,12808
hycomp/ball_count_2d_hill_simple.10.seq_lazy_global_0.smt2,unsat,33,4648,unsat,69,4608,0.0,0.0,unsat,38,4660,0.0,0.0,unsat,38,13728,unsat,32,8176
hycomp/ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_0.smt2,unsat,40,4696,unsat,42,4656,0.0,0.0,unsat,54,4716,0.0,0.0,unsat,37,13608,unsat,16,8056
hycomp/ball_count_2d_hill_simple.02.qfree_global_4.smt2,sat,498,44940,sat,515,44912,0.0,0.0,sat,323,44992,0.0,0.0,timeout,63019,105068,timeout,63020,177240
hycomp/ball_count_2d_hill.10.seq_lazy_lemmas_global_1.smt2,unsat,69,23124,unsat,60,23080,0.0,0.0,unsat,75,23140,0.0,0.0,unsat,56,14996,unsat,30,8080
hycomp/ball_count_2d_hill.10.redlog_global_7.smt2,unsat,2202,1347664,unsat,2091,1347648,0.0,0.0,unsat,2519,1347656,0.0,0.0,unsat,196,26452,unsat,48,10708
hycomp/ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_7.smt2,unsat,312,176912,unsat,344,176800,0.0,0.0,unsat,349,177208,0.0,0.0,unsat,64,19544,unsat,37,9528
hycomp/ball_count_2d_hill.01.redlog_global_2.smt2,timeout,63024,176088,timeout,63027,176032,0.0,0.0,timeout,63025,176108,0.0,0.0,timeout,63015,45096,timeout,63035,611892
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_6.smt2,timeout,63040,801616,timeout,63037,801588,0.0,0.0,timeout,63051,801556,0.0,0.0,timeout,63013,36364,unsat,890,61280
hycomp/ball_count_2d_slope.05.seq_lazy_lemmas_global_8.smt2,timeout,63050,1395100,timeout,63043,1395072,0.0,0.0,timeout,63049,1395104,0.0,0.0,unsat,172,29316,unsat,88,15428
hycomp/ball_count_2d_slope.03.seq_lazy_lemmas_global_1.smt2,unsat,175,57740,unsat,128,57692,0.0,0.0,unsat,170,57760,0.0,0.0,unsat,52,15896,unsat,41,8440
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_global_9.smt2,unsat,773,436504,unsat,700,436660,0.0,0.0,unsat,773,436492,0.0,0.0,unsat,528,21540,unsat,53,10308
hycomp/ball_count_2d_hill.01.seq_lazy_linear_enc_global_4.smt2,timeout,63018,102000,timeout,63021,101960,0.0,0.0,timeout,63022,102032,0.0,0.0,timeout,63015,63052,timeout,63020,202580
hycomp/ball_count_1d_plain.10.seq_lazy_lemmas_global_7.smt2,unsat,274,139180,unsat,261,139180,0.0,0.0,unsat,281,139444,0.0,0.0,unsat,64,18500,unsat,32,9596
hycomp/ball_count_2d_plain.10.seq_lazy_linear_enc_lemmas_global_2.smt2,unsat,102,22916,unsat,65,22872,0.0,0.0,unsat,71,22932,0.0,0.0,unsat,59,14944,unsat,32,8852
hycomp/ball_count_2d_slope.05.seq_lazy_lemmas_global_3.smt2,unsat,458,259724,unsat,486,259712,0.0,0.0,unsat,448,259780,0.0,0.0,unsat,121,19936,unsat,25,9452
hycomp/ball_count_1d_plain.10.qfree_global_7.smt2,unsat,247,100240,unsat,226,100192,0.0,0.0,unsat,179,100260,0.0,0.0,unsat,80,17332,unsat,35,9252
hycomp/ball_count_2d_plain.10.seq_lazy_global_13.smt2,unsat,584,379304,unsat,581,379264,0.0,0.0,unsat,654,379320,0.0,0.0,unsat,405,22404,unsat,48,10356
hycomp/ball_count_2d_plain.05.seq_lazy_lemmas_global_0.smt2,unsat,28,5432,unsat,34,5388,0.0,0.0,unsat,26,5448,0.0,0.0,unsat,57,13688,unsat,37,8216
hycomp/ball_count_2d_plain.10.seq_lazy_global_7.smt2,unsat,225,119408,unsat,242,119380,0.0,0.0,unsat,223,119432,0.0,0.0,unsat,76,17944,unsat,82,9052
hycomp/ball_count_2d_plain.04.qfree_global_0.smt2,unsat,31,4860,unsat,30,4820,0.0,0.0,unsat,40,4872,0.0,0.0,unsat,40,13732,unsat,43,8120
hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_2.smt2,unsat,142,76272,unsat,156,76260,0.0,0.0,unsat,177,76576,0.0,0.0,unsat,89,16960,unsat,34,9000
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_15.smt2,unsat,2352,1492664,unsat,2369,1492644,0.0,0.0,unsat,2715,1492652,0.0,0.0,unsat,377,29688,unsat,77,11472
hycomp/ball_count_1d_plain.04.seq_lazy_linear_enc_lemmas_global_13.smt2,unsat,770,451604,unsat,687,451596,0.0,0.0,unsat,1087,451904,0.0,0.0,unsat,99,23664,unsat,46,10192
hycomp/ball_count_2d_plain.01.qfree_global_8.smt2,timeout,63027,183788,timeout,63027,183752,0.0,0.0,sat,17432,183908,1.0,0.0,timeout,63016,22324,timeout,63021,282172
hycomp/ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_1.smt2,unsat,39,11444,unsat,41,11400,0.0,0.0,unsat,46,11460,0.0,0.0,unsat,73,14488,unsat,56,8220
hycomp/ball_count_2d_hill.05.seq_lazy_lemmas_global_11.smt2,unsat,1690,1028356,unsat,2026,1028336,0.0,0.0,unsat,1495,1028652,0.0,0.0,unsat,150,27216,unsat,47,10948
hycomp/ball_count_2d_plain.10.redlog_global_8.smt2,unsat,607,330164,unsat,633,330160,0.0,0.0,unsat,717,330408,0.0,0.0,unsat,107,22176,unsat,56,13608
hycomp/ball_count_1d_plain.05.seq_lazy_linear_enc_global_2.smt2,unsat,112,16536,unsat,57,16520,0.0,0.0,unsat,123,16836,0.0,0.0,unsat,42,15300,unsat,42,9820
hycomp/ball_count_1d_plain.01.seq_lazy_linear_enc_lemmas_global_14.smt2,timeout,63034,497976,timeout,63035,497940,0.0,0.0,timeout,63039,497996,0.0,0.0,timeout,63013,37200,sat,1434,66128
hycomp/ball_count_2d_plain.01.qfree_global_11.smt2,unsat,544,331384,unsat,573,331368,0.0,0.0,unsat,502,331380,0.0,0.0,unsat,88,21464,unsat,31,8636
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_0.smt2,unsat,42,8292,unsat,41,8252,0.0,0.0,unsat,36,8312,0.0,0.0,unsat,53,14068,unsat,65,10388
hycomp/ball_count_2d_hill_simple.03.qfree_global_5.smt2,unsat,123,66716,unsat,165,66712,0.0,0.0,unsat,160,67028,0.0,0.0,unsat,64,16912,unsat,34,8656
hycomp/ball_count_1d_plain.02.seq_lazy_linear_enc_lemmas_global_7.smt2,unsat,270,136012,unsat,247,136012,0.0,0.0,unsat,385,136012,0.0,0.0,unsat,79,18420,unsat,122,8608
hycomp/ball_count_2d_hill_simple.03.redlog_global_8.smt2,timeout,63022,225968,timeout,63021,221424,0.0,0.0,timeout,63026,221548,0.0,0.0,timeout,63012,26004,timeout,63026,248636
hycomp/ball_count_2d_hill.05.seq_lazy_global_10.smt2,unsat,20544,618176,unsat,20805,618156,0.0,0.0,unsat,20193,618168,0.0,0.0,timeout,63015,39620,unsat,67,13660
hycomp/ball_count_2d_slope.02.seq_lazy_global_15.smt2,unsat,4354,2486788,unsat,5946,2486736,0.0,0.0,unsat,4807,2487012,0.0,0.0,unsat,231,32904,unsat,50,11676
hycomp/ball_count_2d_hill.04.seq_lazy_global_6.smt2,unsat,538,234108,unsat,485,234108,0.0,0.0,unsat,457,234424,0.0,0.0,unsat,283,19752,unsat,29,12100
hycomp/ball_count_2d_hill_simple.05.redlog_global_9.smt2,unsat,565,290860,unsat,626,290864,0.0,0.0,unsat,640,291264,0.0,0.0,unsat,101,21248,unsat,99,9656
hycomp/ball_count_2d_hill_simple.05.redlog_global_11.smt2,unsat,971,422948,unsat,1020,422924,0.0,0.0,unsat,1482,423468,0.0,0.0,unsat,93,23456,unsat,39,9520
hycomp/ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_2.smt2,unsat,136,80332,unsat,180,80324,0.0,0.0,unsat,175,80656,0.0,0.0,unsat,76,17096,unsat,46,8928
hycomp/ball_count_2d_hill_simple.10.seq_lazy_linear_enc_lemmas_global_12.smt2,unsat,2918,461816,unsat,3082,461808,0.0,0.0,unsat,4401,462060,0.0,0.0,unsat,149,23916,unsat,101,13544
hycomp/ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_4.smt2,sat,299,63940,sat,342,63896,1.0,0.0,sat,245,63952,1.0,0.0,timeout,63031,468292,timeout,63023,131916
hycomp/ball_count_2d_hill.02.redlog_global_9.smt2,unsat,3471,2116888,unsat,4394,2116868,0.0,0.0,unsat,4927,2116880,0.0,0.0,unsat,232,30060,unsat,108,9176
hycomp/ball_count_2d_hill.04.redlog_global_14.smt2,memout,3718,3993328,memout,3109,3993308,,,memout,4978,3993316,,,timeout,63012,45636,timeout,63085,1979064
hycomp/ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_0.smt2,unsat,25,5276,unsat,26,5236,0.0,0.0,unsat,33,5300,0.0,0.0,unsat,43,13916,unsat,32,8172
hycomp/ball_count_2d_plain.05.seq_lazy_linear_enc_global_13.smt2,unsat,763,407616,unsat,642,407316,0.0,0.0,unsat,794,407912,0.0,0.0,unsat,89,23248,unsat,51,10192
hycomp/ball_count_2d_hill_simple.04.redlog_global_8.smt2,timeout,63019,264384,timeout,63022,225968,0.0,0.0,timeout,63021,226016,0.0,0.0,timeout,63017,23624,timeout,63023,255788
hycomp/ball_count_2d_hill_simple.05.qfree_global_10.smt2,timeout,63029,249572,timeout,63024,249536,0.0,0.0,timeout,63027,249628,0.0,0.0,timeout,63013,24004,timeout,63026,286332
hycomp/ball_count_1d_plain.02.seq_lazy_lemmas_global_0.smt2,unsat,33,4828,unsat,35,4784,0.0,0.0,unsat,43,4844,0.0,0.0,unsat,113,13596,unsat,41,8160
hycomp/ball_count_2d_slope.04.seq_lazy_linear_enc_global_6.smt2,unsat,667,306388,unsat,670,306388,0.0,0.0,unsat,751,306464,0.0,0.0,unsat,145,20544,unsat,60,14968
hycomp/ball_count_2d_hill.01.seq_lazy_linear_enc_global_3.smt2,unsat,119,63032,unsat,131,62984,0.0,0.0,unsat,141,63048,0.0,0.0,unsat,70,16140,unsat,55,8216
hycomp/ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_13.smt2,unsat,930,531044,unsat,856,531000,0.0,0.0,unsat,955,531060,0.0,0.0,unsat,115,24108,unsat,45,9192
hycomp/ball_count_1d_plain.03.redlog_global_8.smt2,timeout,63027,183948,timeout,63084,183908,0.0,0.0,timeout,63021,183984,0.0,0.0,timeout,63013,24096,timeout,63020,125312
hycomp/etcs_braking_2.01.seq_lazy_linear_enc_global_8.smt2,timeout,63051,831172,timeout,63040,831140,0.0,0.0,timeout,63058,831196,0.0,0.0,unsat,166,26872,unsat,156,14696
hycomp/ball_count_2d_slope.10.seq_lazy_linear_enc_lemmas_global_6.smt2,unsat,755,458204,unsat,910,458200,0.0,0.0,unsat,809,458184,0.0,0.0,unsat,300,22324,unsat,70,10624
hycomp/ball_count_2d_hill_simple.03.redlog_global_2.smt2,unsat,77,23844,unsat,74,23836,0.0,0.0,unsat,91,24200,0.0,0.0,unsat,54,15360,unsat,37,9936
hycomp/ball_count_2d_hill.10.seq_lazy_global_6.smt2,unsat,403,227436,unsat,417,227412,0.0,0.0,unsat,438,227688,0.0,0.0,unsat,82,19304,unsat,61,12284
hycomp/ball_count_2d_plain.01.seq_lazy_lemmas_global_7.smt2,unsat,317,192856,unsat,379,192816,0.0,0.0,unsat,316,192876,0.0,0.0,unsat,95,19536,unsat,34,8628
hycomp/ball_count_2d_hill.02.seq_lazy_lemmas_global_8.smt2,timeout,63028,537248,timeout,63029,537212,0.0,0.0,timeout,63040,537272,0.0,0.0,timeout,63014,54860,timeout,63037,487868
hycomp/ball_count_2d_plain.04.seq_lazy_linear_enc_global_14.smt2,timeout,63036,449572,timeout,63039,449532,0.0,0.0,timeout,63026,449580,0.0,0.0,timeout,63014,31380,timeout,63025,338732
hycomp/ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_1.smt2,unsat,152,11016,unsat,50,10976,0.0,0.0,unsat,50,11036,0.0,0.0,unsat,49,14496,unsat,27,8044
hycomp/ball_count_2d_plain.05.seq_lazy_linear_enc_lemmas_global_15.smt2,unsat,1207,748660,unsat,1070,748652,0.0,0.0,unsat,1115,748908,0.0,0.0,unsat,128,26824,unsat,71,10400
hycomp/ball_count_2d_hill_simple.05.seq_lazy_global_2.smt2,unsat,149,19004,unsat,61,18996,0.0,0.0,unsat,52,19296,0.0,0.0,unsat,271,15384,unsat,41,10344
hycomp/simple_ballistics_reach.01.seq_lazy_global_4.smt2,timeout,63028,235504,timeout,63021,235496,0.0,0.0,timeout,63021,235552,0.0,0.0,unsat,125,18708,unsat,71,13548
hycomp/ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_12.smt2,unsat,4468,479456,unsat,5354,479452,0.0,0.0,unsat,5780,479516,0.0,0.0,unsat,104,24148,unsat,195,13980
hycomp/ball_count_2d_plain.04.redlog_global_0.smt2,unsat,63,6124,unsat,53,6084,0.0,0.0,unsat,178,6140,0.0,0.0,unsat,41,13820,unsat,26,8096
hycomp/etcs_braking_2.01.seq_lazy_lemmas_global_6.smt2,timeout,63047,1073312,timeout,63094,1073272,0.0,0.0,timeout,63068,1073344,0.0,0.0,unsat,183,29276,unsat,69,15224
hycomp/ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_9.smt2,unsat,475,274348,unsat,501,274332,0.0,0.0,unsat,436,274600,0.0,0.0,unsat,150,21080,unsat,52,9904
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_9.smt2,unsat,866,567528,unsat,913,567304,0.0,0.0,unsat,951,567544,0.0,0.0,unsat,152,23328,unsat,41,10216
hycomp/ball_count_2d_slope.05.seq_lazy_linear_enc_global_12.smt2,timeout,63087,1136112,timeout,63053,1136072,0.0,0.0,timeout,63071,1136132,0.0,0.0,timeout,63013,56448,timeout,63050,873788
hycomp/etcs_braking_2.01.seq_lazy_lemmas_global_4.smt2,timeout,63029,523272,timeout,63054,523232,0.0,0.0,timeout,63026,523280,0.0,0.0,unsat,212,24644,unsat,92,13552
hycomp/ball_count_2d_hill_simple.10.redlog_global_0.smt2,unsat,25,5028,unsat,29,4992,0.0,0.0,unsat,66,5048,0.0,0.0,unsat,46,13580,unsat,29,8164
hycomp/ball_count_2d_hill_simple.02.seq_lazy_linear_enc_global_12.smt2,timeout,63036,322824,timeout,63033,322796,0.0,0.0,sat,4172,322940,1.0,0.0,timeout,63018,29664,timeout,63027,323048
hycomp/ball_count_2d_hill.04.seq_lazy_linear_enc_lemmas_global_1.smt2,unsat,60,20068,unsat,65,20016,0.0,0.0,unsat,69,20080,0.0,0.0,unsat,69,14960,unsat,31,8104
hycomp/ball_count_2d_slope.04.seq_lazy_lemmas_global_5.smt2,unsat,1428,595132,unsat,1562,595104,0.0,0.0,unsat,1569,595164,0.0,0.0,unsat,135,23852,unsat,40,12284
hycomp/ball_count_2d_hill_simple.02.qfree_global_11.smt2,unsat,409,268604,unsat,604,268584,0.0,0.0,unsat,505,268596,0.0,0.0,unsat,134,20696,unsat,82,8660
hycomp/ball_count_2d_plain.03.seq_lazy_linear_enc_lemmas_global_8.smt2,unsat,23918,217584,unsat,18598,217552,0.0,0.0,unsat,8961,217612,0.0,0.0,unsat,2383,23160,unsat,956,49212
hycomp/ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_9.smt2,unsat,1654,998944,unsat,1593,998932,0.0,0.0,unsat,1632,999248,0.0,0.0,unsat,231,27104,unsat,49,11000
hycomp/ball_count_2d_hill.05.seq_lazy_linear_enc_lemmas_global_10.smt2,unsat,2415,729328,unsat,2249,729304,0.0,0.0,unsat,2195,729352,0.0,0.0,unsat,287,27964,unsat,67,16040
hycomp/ball_count_2d_slope.05.seq_lazy_linear_enc_global_9.smt2,unsat,1163,660696,unsat,1225,660676,0.0,0.0,unsat,1133,660952,0.0,0.0,unsat,138,24284,unsat,51,10812
hycomp/ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_11.smt2,unsat,728,422240,unsat,678,422228,0.0,0.0,unsat,742,422488,0.0,0.0,unsat,94,23532,unsat,52,10268
hycomp/ball_count_2d_plain.03.redlog_global_5.smt2,unsat,249,145632,unsat,258,145612,0.0,0.0,unsat,304,145872,0.0,0.0,unsat,84,18996,unsat,48,9536
hycomp/ball_count_2d_slope.03.seq_lazy_global_5.smt2,unsat,586,333532,unsat,608,333516,0.0,0.0,unsat,524,333832,0.0,0.0,unsat,126,20608,unsat,42,9880
hycomp/ball_count_2d_hill.01.seq_lazy_linear_enc_global_7.smt2,unsat,509,273180,unsat,566,273132,0.0,0.0,unsat,479,273200,0.0,0.0,unsat,97,19656,unsat,55,8736
hycomp/ball_count_2d_slope.10.seq_lazy_lemmas_global_8.smt2,timeout,63065,1351888,timeout,63064,1351860,0.0,0.0,timeout,63047,1351896,0.0,0.0,unsat,387,28812,unsat,89,15116
hycomp/ball_count_2d_hill.04.seq_lazy_linear_enc_lemmas_global_8.smt2,unsat,1416,468984,unsat,1417,468952,0.0,0.0,unsat,1458,469016,0.0,0.0,unsat,194,24232,unsat,141,15316
hycomp/ball_count_2d_plain.01.redlog_global_5.smt2,unsat,286,142792,unsat,226,142748,0.0,0.0,unsat,233,142808,0.0,0.0,unsat,97,18588,unsat,37,8684
hycomp/ball_count_2d_plain.02.seq_lazy_linear_enc_global_0.smt2,unsat,18,4564,unsat,19,4520,0.0,0.0,unsat,21,4584,0.0,0.0,unsat,35,13620,unsat,18,8068
hycomp/ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_10.smt2,timeout,63049,700152,timeout,63046,700116,0.0,0.0,timeout,63517,700168,0.0,0.0,timeout,63016,105536,timeout,63030,464016
hycomp/ball_count_2d_slope.10.seq_lazy_lemmas_global_14.smt2,timeout,63113,3835768,timeout,63108,3835740,0.0,0.0,timeout,63145,3835784,0.0,0.0,unsat,279,39720,unsat,143,19136
hycomp/ball_count_2d_hill.02.seq_lazy_global_0.smt2,unsat,33,5472,unsat,31,5428,0.0,0.0,unsat,37,5488,0.0,0.0,unsat,39,13788,unsat,29,8024
hycomp/ball_count_2d_slope.03.seq_lazy_global_11.smt2,unsat,2062,1402752,unsat,3772,1402744,0.0,0.0,unsat,2653,1403048,0.0,0.0,unsat,209,28196,unsat,47,11252
hycomp/ball_count_2d_plain.04.redlog_global_3.smt2,unsat,133,64724,unsat,167,64708,0.0,0.0,unsat,159,64980,0.0,0.0,unsat,51,17244,unsat,54,9200
hycomp/ball_count_2d_hill_simple.05.redlog_global_8.smt2,unsat,523,234308,unsat,543,234312,0.0,0.0,unsat,517,234612,0.0,0.0,unsat,89,20708,unsat,58,12836
hycomp/ball_count_2d_plain.10.seq_lazy_global_9.smt2,unsat,374,189652,unsat,298,189428,0.0,0.0,unsat,379,189444,0.0,0.0,unsat,88,19424,unsat,40,9360
